score,city,date,measurement_kind,unit,unique_accounts,signal_count,trade_rows,active_position_rows,active_value_usdc,trade_usdc,top_temperatures,market_type_counts,side_counts,top_handles
69.73,Istanbul,April 4,highest,C,3,6,1,5,72.95,0.0,"[{""label"": ""13C"", ""count"": 1}, {""label"": ""14C"", ""count"": 1}, {""label"": ""16C or higher"", ""count"": 1}, {""label"": ""15C"", ""count"": 1}, {""label"": ""11C"", ""count"": 1}, {""label"": ""12C"", ""count"": 1}]","{""exact_value"": 5, ""threshold_high"": 1}","{""YES"": 5, ""BUY"": 1}","[{""handle"": ""hkooooo"", ""count"": 3}, {""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 2}, {""handle"": ""sdgoppa"", ""count"": 1}]"
69.67,Dallas,April 18,highest,F,3,6,3,3,67.27,0.0,"[{""label"": ""67F or below"", ""count"": 5}, {""label"": ""74-75F"", ""count"": 1}]","{""threshold_low"": 5, ""exact_range"": 1}","{""BUY"": 3, ""YES"": 2, ""NO"": 1}","[{""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 4}, {""handle"": ""oleksiyz"", ""count"": 1}, {""handle"": ""Wistesty"", ""count"": 1}]"
69.62,San Francisco,April 13,highest,F,3,6,0,6,61.57,0.0,"[{""label"": ""60-61F"", ""count"": 2}, {""label"": ""64-65F"", ""count"": 2}, {""label"": ""58-59F"", ""count"": 1}, {""label"": ""62-63F"", ""count"": 1}]","{""exact_range"": 6}","{""YES"": 5, ""NO"": 1}","[{""handle"": ""kamikazetrading"", ""count"": 4}, {""handle"": ""heimaokuaipao"", ""count"": 1}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 1}]"
69.6,Dallas,December 13,highest,F,1,33,32,1,9.83,0.0,"[{""label"": ""67F or higher"", ""count"": 17}, {""label"": ""63-64F"", ""count"": 9}, {""label"": ""65-66F"", ""count"": 7}]","{""threshold_high"": 17, ""exact_range"": 16}","{""BUY"": 32, ""YES"": 1}","[{""handle"": ""neandertal"", ""count"": 33}]"
69.56,New York City,December 20,highest,F,3,6,2,4,56.01,0.0,"[{""label"": ""36-37F"", ""count"": 5}, {""label"": ""34-35F"", ""count"": 1}]","{""exact_range"": 6}","{""YES"": 4, ""BUY"": 2}","[{""handle"": ""neandertal"", ""count"": 3}, {""handle"": ""neophyt"", ""count"": 2}, {""handle"": ""Lmaccoinz"", ""count"": 1}]"
69.55,Seoul,March 22,highest,C,3,6,1,5,54.54,0.0,"[{""label"": ""13C"", ""count"": 3}, {""label"": ""11C"", ""count"": 3}]","{""exact_value"": 6}","{""YES"": 5, ""BUY"": 1}","[{""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 3}, {""handle"": ""daasw"", ""count"": 2}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}]"
69.52,London,January 3,highest,C,3,6,2,4,52.3,0.0,"[{""label"": ""4C or higher"", ""count"": 3}, {""label"": ""1C"", ""count"": 2}, {""label"": ""2C"", ""count"": 1}]","{""threshold_high"": 3, ""exact_value"": 3}","{""YES"": 4, ""BUY"": 2}","[{""handle"": ""Lmaccoinz"", ""count"": 3}, {""handle"": ""syacxxa"", ""count"": 2}, {""handle"": ""Walter-Weather"", ""count"": 1}]"
69.51,Hong Kong,April 19,highest,C,3,6,4,2,51.25,0.0,"[{""label"": ""31C or higher"", ""count"": 3}, {""label"": ""30C"", ""count"": 2}, {""label"": ""29C"", ""count"": 1}]","{""exact_value"": 3, ""threshold_high"": 3}","{""BUY"": 3, ""YES"": 2, ""SELL"": 1}","[{""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 4}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}, {""handle"": ""cyberkurajber"", ""count"": 1}]"
69.42,Miami,February 28,highest,F,3,6,2,4,42.49,0.0,"[{""label"": ""84-85F"", ""count"": 3}, {""label"": ""82-83F"", ""count"": 2}, {""label"": ""80-81F"", ""count"": 1}]","{""exact_range"": 6}","{""YES"": 3, ""BUY"": 2, ""NO"": 1}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 4}, {""handle"": ""0xhana"", ""count"": 1}, {""handle"": ""daasw"", ""count"": 1}]"
69.42,Chicago,February 22,highest,F,3,6,3,3,42.27,0.0,"[{""label"": ""24-25F"", ""count"": 4}, {""label"": ""28-29F"", ""count"": 1}, {""label"": ""30-31F"", ""count"": 1}]","{""exact_range"": 6}","{""BUY"": 3, ""YES"": 3}","[{""handle"": ""Lmaccoinz"", ""count"": 3}, {""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 2}, {""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 1}]"
69.39,Wellington,April 12,highest,C,3,5,0,5,189.14,0.0,"[{""label"": ""18C"", ""count"": 2}, {""label"": ""19C"", ""count"": 2}, {""label"": ""17C"", ""count"": 1}]","{""exact_value"": 5}","{""YES"": 5}","[{""handle"": ""hkooooo"", ""count"": 3}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}, {""handle"": ""huskyvs"", ""count"": 1}]"
69.38,Warsaw,March 28,highest,C,3,6,4,2,38.26,0.0,"[{""label"": ""15C"", ""count"": 2}, {""label"": ""10C"", ""count"": 2}, {""label"": ""16C"", ""count"": 1}, {""label"": ""9C"", ""count"": 1}]","{""exact_value"": 6}","{""BUY"": 3, ""YES"": 2, ""SELL"": 1}","[{""handle"": ""Kaiji-"", ""count"": 3}, {""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 2}, {""handle"": ""heimaokuaipao"", ""count"": 1}]"
69.36,Ankara,March 18,highest,C,3,6,1,5,35.57,0.0,"[{""label"": ""18C"", ""count"": 2}, {""label"": ""16C"", ""count"": 2}, {""label"": ""14C"", ""count"": 2}]","{""exact_value"": 6}","{""YES"": 5, ""BUY"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 2}, {""handle"": ""FohnHairdryer"", ""count"": 2}, {""handle"": ""daasw"", ""count"": 2}]"
69.35,Milan,April 8,highest,C,3,6,0,6,35.42,0.0,"[{""label"": ""23C"", ""count"": 2}, {""label"": ""27C"", ""count"": 2}, {""label"": ""25C"", ""count"": 1}, {""label"": ""26C"", ""count"": 1}]","{""exact_value"": 6}","{""YES"": 6}","[{""handle"": ""poligami"", ""count"": 4}, {""handle"": ""Walter-Weather"", ""count"": 1}, {""handle"": ""GbushiCshuo"", ""count"": 1}]"
69.28,Ankara,February 24,highest,C,3,6,0,6,28.11,0.0,"[{""label"": ""9C"", ""count"": 3}, {""label"": ""7C"", ""count"": 1}, {""label"": ""6C"", ""count"": 1}, {""label"": ""5C"", ""count"": 1}]","{""exact_value"": 6}","{""YES"": 6}","[{""handle"": ""Alrescha-114"", ""count"": 4}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}, {""handle"": ""FohnHairdryer"", ""count"": 1}]"
69.27,New York City,April 11,highest,F,3,6,4,2,27.42,0.0,"[{""label"": ""59F or below"", ""count"": 3}, {""label"": ""60-61F"", ""count"": 3}]","{""threshold_low"": 3, ""exact_range"": 3}","{""SELL"": 2, ""BUY"": 2, ""NO"": 1, ""YES"": 1}","[{""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 3}, {""handle"": ""kamikazetrading"", ""count"": 2}, {""handle"": ""Lmaccoinz"", ""count"": 1}]"
69.13,Chengdu,April 20,highest,C,3,6,4,2,13.19,0.0,"[{""label"": ""24C"", ""count"": 3}, {""label"": ""27C or higher"", ""count"": 2}, {""label"": ""26C"", ""count"": 1}]","{""exact_value"": 4, ""threshold_high"": 2}","{""BUY"": 3, ""NO"": 2, ""SELL"": 1}","[{""handle"": ""cyberkurajber"", ""count"": 3}, {""handle"": ""Alrescha-114"", ""count"": 2}, {""handle"": ""punch-the-macaque"", ""count"": 1}]"
69.12,Wellington,March 1,highest,C,3,6,3,3,11.69,0.0,"[{""label"": ""18C"", ""count"": 4}, {""label"": ""13C or below"", ""count"": 1}, {""label"": ""19C"", ""count"": 1}]","{""exact_value"": 5, ""threshold_low"": 1}","{""BUY"": 3, ""YES"": 3}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 4}, {""handle"": ""GbushiCshuo"", ""count"": 1}, {""handle"": ""daasw"", ""count"": 1}]"
69.11,Atlanta,March 26,highest,F,3,6,4,2,11.0,0.0,"[{""label"": ""78-79F"", ""count"": 3}, {""label"": ""80-81F"", ""count"": 1}, {""label"": ""84-85F"", ""count"": 1}, {""label"": ""76-77F"", ""count"": 1}]","{""exact_range"": 6}","{""BUY"": 2, ""SELL"": 2, ""YES"": 2}","[{""handle"": ""kamikazetrading"", ""count"": 4}, {""handle"": ""Lucky-Boy"", ""count"": 1}, {""handle"": ""daasw"", ""count"": 1}]"
69.1,Wellington,February 10,highest,C,3,6,4,2,10.0,0.0,"[{""label"": ""22C or higher"", ""count"": 3}, {""label"": ""18C"", ""count"": 2}, {""label"": ""21C"", ""count"": 1}]","{""threshold_high"": 3, ""exact_value"": 3}","{""BUY"": 4, ""NO"": 1, ""YES"": 1}","[{""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 4}, {""handle"": ""738925"", ""count"": 1}, {""handle"": ""Lovemaker-998"", ""count"": 1}]"
69.07,Chicago,February 3,highest,F,3,6,3,3,6.83,0.0,"[{""label"": ""30-31F"", ""count"": 4}, {""label"": ""28-29F"", ""count"": 2}]","{""exact_range"": 6}","{""BUY"": 2, ""YES"": 2, ""SELL"": 1, ""NO"": 1}","[{""handle"": ""Lmaccoinz"", ""count"": 3}, {""handle"": ""Lovemaker-998"", ""count"": 2}, {""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 1}]"
69.05,Wuhan,April 14,highest,C,3,6,5,1,5.5,0.0,"[{""label"": ""19C"", ""count"": 4}, {""label"": ""18C"", ""count"": 1}, {""label"": ""16C"", ""count"": 1}]","{""exact_value"": 6}","{""BUY"": 3, ""SELL"": 2, ""YES"": 1}","[{""handle"": ""tianqizhishen"", ""count"": 3}, {""handle"": ""Lmaccoinz"", ""count"": 2}, {""handle"": ""Wistesty"", ""count"": 1}]"
69.04,Miami,April 24,lowest,F,3,6,1,5,4.42,0.0,"[{""label"": ""66-67F"", ""count"": 2}, {""label"": ""68-69F"", ""count"": 2}, {""label"": ""65F or below"", ""count"": 1}, {""label"": ""76-77F"", ""count"": 1}]","{""exact_range"": 5, ""threshold_low"": 1}","{""YES"": 5, ""SELL"": 1}","[{""handle"": ""newbees"", ""count"": 3}, {""handle"": ""kamikazetrading"", ""count"": 2}, {""handle"": ""Mr.Z."", ""count"": 1}]"
69.04,Shenzhen,April 9,highest,C,3,6,2,4,3.57,0.0,"[{""label"": ""26C"", ""count"": 2}, {""label"": ""28C"", ""count"": 1}, {""label"": ""22C"", ""count"": 1}, {""label"": ""23C"", ""count"": 1}, {""label"": ""27C"", ""count"": 1}]","{""exact_value"": 6}","{""YES"": 4, ""SELL"": 2}","[{""handle"": ""Wistesty"", ""count"": 3}, {""handle"": ""GbushiCshuo"", ""count"": 2}, {""handle"": ""smallyua"", ""count"": 1}]"
69.02,Shenzhen,April 10,highest,C,3,6,3,3,1.91,0.0,"[{""label"": ""27C"", ""count"": 3}, {""label"": ""31C"", ""count"": 1}, {""label"": ""32C or higher"", ""count"": 1}, {""label"": ""28C"", ""count"": 1}]","{""exact_value"": 5, ""threshold_high"": 1}","{""YES"": 3, ""SELL"": 3}","[{""handle"": ""Wistesty"", ""count"": 4}, {""handle"": ""huskyvs"", ""count"": 1}, {""handle"": ""smallyua"", ""count"": 1}]"
69.0,Tokyo,April 17,highest,C,3,6,5,1,0.08,0.0,"[{""label"": ""21C"", ""count"": 3}, {""label"": ""19C"", ""count"": 1}, {""label"": ""17C"", ""count"": 1}, {""label"": ""12C or below"", ""count"": 1}]","{""exact_value"": 5, ""threshold_low"": 1}","{""SELL"": 4, ""BUY"": 1, ""YES"": 1}","[{""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 3}, {""handle"": ""FohnHairdryer"", ""count"": 2}, {""handle"": ""Wistesty"", ""count"": 1}]"
69.0,Seoul,March 29,highest,C,3,5,1,4,150.16,0.0,"[{""label"": ""17C or higher"", ""count"": 4}, {""label"": ""15C"", ""count"": 1}]","{""threshold_high"": 4, ""exact_value"": 1}","{""YES"": 4, ""BUY"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 2}, {""handle"": ""sdgoppa"", ""count"": 2}, {""handle"": ""FohnHairdryer"", ""count"": 1}]"
68.91,Miami,March 7,highest,F,3,4,0,4,291.27,0.0,"[{""label"": ""80-81F"", ""count"": 3}, {""label"": ""84-85F"", ""count"": 1}]","{""exact_range"": 4}","{""YES"": 4}","[{""handle"": ""0xhana"", ""count"": 2}, {""handle"": ""daasw"", ""count"": 1}, {""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 1}]"
68.72,Houston,April 5,highest,F,3,5,0,5,121.69,0.0,"[{""label"": ""70-71F"", ""count"": 1}, {""label"": ""72-73F"", ""count"": 1}, {""label"": ""68-69F"", ""count"": 1}, {""label"": ""76F or higher"", ""count"": 1}, {""label"": ""60-61F"", ""count"": 1}]","{""exact_range"": 4, ""threshold_high"": 1}","{""YES"": 5}","[{""handle"": ""Amano-Hina"", ""count"": 3}, {""handle"": ""GbushiCshuo"", ""count"": 1}, {""handle"": ""hkooooo"", ""count"": 1}]"
68.66,Seattle,April 11,highest,F,3,5,4,1,116.08,0.0,"[{""label"": ""53F or below"", ""count"": 3}, {""label"": ""54-55F"", ""count"": 2}]","{""threshold_low"": 3, ""exact_range"": 2}","{""BUY"": 2, ""SELL"": 2, ""NO"": 1}","[{""handle"": ""kamikazetrading"", ""count"": 3}, {""handle"": ""Amano-Hina"", ""count"": 1}, {""handle"": ""Lucky-Boy"", ""count"": 1}]"
68.43,Miami,March 21,highest,F,3,4,0,4,242.67,0.0,"[{""label"": ""80-81F"", ""count"": 1}, {""label"": ""78-79F"", ""count"": 1}, {""label"": ""76-77F"", ""count"": 1}, {""label"": ""82-83F"", ""count"": 1}]","{""exact_range"": 4}","{""YES"": 3, ""NO"": 1}","[{""handle"": ""0xhana"", ""count"": 2}, {""handle"": ""Lucky-Boy"", ""count"": 1}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 1}]"
68.39,New York City,January 30,highest,F,3,5,0,5,89.44,0.0,"[{""label"": ""20F or higher"", ""count"": 2}, {""label"": ""18-19F"", ""count"": 2}, {""label"": ""16-17F"", ""count"": 1}]","{""exact_range"": 3, ""threshold_high"": 2}","{""YES"": 3, ""NO"": 2}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 3}, {""handle"": ""Lmaccoinz"", ""count"": 1}, {""handle"": ""Lovemaker-998"", ""count"": 1}]"
68.34,New York City,February 2,highest,F,3,5,1,4,84.22,0.0,"[{""label"": ""37-38F"", ""count"": 2}, {""label"": ""33-34F"", ""count"": 1}, {""label"": ""31-32F"", ""count"": 1}, {""label"": ""35-36F"", ""count"": 1}]","{""exact_range"": 5}","{""YES"": 3, ""BUY"": 1, ""NO"": 1}","[{""handle"": ""Lmaccoinz"", ""count"": 2}, {""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 2}, {""handle"": ""Lovemaker-998"", ""count"": 1}]"
68.32,New York City,January 17,highest,F,3,5,1,4,82.18,0.0,"[{""label"": ""38-39F"", ""count"": 2}, {""label"": ""40-41F"", ""count"": 1}, {""label"": ""42-43F"", ""count"": 1}, {""label"": ""36-37F"", ""count"": 1}]","{""exact_range"": 5}","{""YES"": 3, ""NO"": 1, ""BUY"": 1}","[{""handle"": ""Maskache2"", ""count"": 2}, {""handle"": ""Lovemaker-998"", ""count"": 2}, {""handle"": ""Walter-Weather"", ""count"": 1}]"
68.27,Denver,April 16,highest,F,3,4,0,4,226.6,0.0,"[{""label"": ""76-77F"", ""count"": 2}, {""label"": ""74-75F"", ""count"": 2}]","{""exact_range"": 4}","{""YES"": 2, ""NO"": 2}","[{""handle"": ""Amano-Hina"", ""count"": 2}, {""handle"": ""heimaokuaipao"", ""count"": 1}, {""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 1}]"
68.21,Buenos Aires,February 4,highest,C,3,5,0,5,71.17,0.0,"[{""label"": ""31C or below"", ""count"": 3}, {""label"": ""33C"", ""count"": 1}, {""label"": ""32C"", ""count"": 1}]","{""threshold_low"": 3, ""exact_value"": 2}","{""NO"": 3, ""YES"": 2}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 3}, {""handle"": ""syacxxa"", ""count"": 1}, {""handle"": ""Lovemaker-998"", ""count"": 1}]"
68.19,Atlanta,February 5,highest,F,3,5,0,5,69.29,0.0,"[{""label"": ""44-45F"", ""count"": 2}, {""label"": ""41F or below"", ""count"": 1}, {""label"": ""46-47F"", ""count"": 1}, {""label"": ""48-49F"", ""count"": 1}]","{""exact_range"": 4, ""threshold_low"": 1}","{""YES"": 3, ""NO"": 2}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 3}, {""handle"": ""neophyt"", ""count"": 1}, {""handle"": ""Lovemaker-998"", ""count"": 1}]"
68.17,Taipei,March 20,highest,C,3,5,0,5,67.38,0.0,"[{""label"": ""24C"", ""count"": 3}, {""label"": ""22C"", ""count"": 2}]","{""exact_value"": 5}","{""YES"": 5}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 2}, {""handle"": ""FohnHairdryer"", ""count"": 2}, {""handle"": ""huskyvs"", ""count"": 1}]"
68.13,Munich,April 14,highest,C,3,5,1,4,63.18,0.0,"[{""label"": ""11C"", ""count"": 3}, {""label"": ""9C"", ""count"": 1}, {""label"": ""10C"", ""count"": 1}]","{""exact_value"": 5}","{""NO"": 2, ""YES"": 2, ""BUY"": 1}","[{""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 2}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 2}, {""handle"": ""Walter-Weather"", ""count"": 1}]"
68.11,Toronto,March 10,highest,C,3,5,0,5,61.02,0.0,"[{""label"": ""16C"", ""count"": 2}, {""label"": ""18C or higher"", ""count"": 1}, {""label"": ""13C"", ""count"": 1}, {""label"": ""15C"", ""count"": 1}]","{""exact_value"": 4, ""threshold_high"": 1}","{""YES"": 4, ""NO"": 1}","[{""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 2}, {""handle"": ""Andyminvest"", ""count"": 2}, {""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 1}]"
68.11,New York City,December 30,highest,F,3,5,2,3,61.36,0.0,"[{""label"": ""36-37F"", ""count"": 2}, {""label"": ""32-33F"", ""count"": 2}, {""label"": ""34-35F"", ""count"": 1}]","{""exact_range"": 5}","{""YES"": 2, ""BUY"": 2, ""NO"": 1}","[{""handle"": ""syacxxa"", ""count"": 3}, {""handle"": ""marchyel"", ""count"": 1}, {""handle"": ""Lmaccoinz"", ""count"": 1}]"
68.11,Chicago,February 4,highest,F,3,5,0,5,60.71,0.0,"[{""label"": ""30-31F"", ""count"": 2}, {""label"": ""24-25F"", ""count"": 1}, {""label"": ""26-27F"", ""count"": 1}, {""label"": ""28-29F"", ""count"": 1}]","{""exact_range"": 5}","{""YES"": 4, ""NO"": 1}","[{""handle"": ""0x22AB768409A2C6ef788F5c32CFb6d1aB4eCbd485-1760969593818"", ""count"": 3}, {""handle"": ""neophyt"", ""count"": 1}, {""handle"": ""Lmaccoinz"", ""count"": 1}]"
68.11,Jeddah,April 19,highest,C,3,5,2,3,60.63,0.0,"[{""label"": ""40C or higher"", ""count"": 2}, {""label"": ""35C"", ""count"": 2}, {""label"": ""37C"", ""count"": 1}]","{""exact_value"": 3, ""threshold_high"": 2}","{""BUY"": 2, ""YES"": 2, ""NO"": 1}","[{""handle"": ""Alrescha-114"", ""count"": 2}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 2}, {""handle"": ""738925"", ""count"": 1}]"
68.08,Milan,March 27,highest,C,3,5,3,2,57.57,0.0,"[{""label"": ""18C or higher"", ""count"": 1}, {""label"": ""15C"", ""count"": 1}, {""label"": ""16C"", ""count"": 1}, {""label"": ""12C"", ""count"": 1}, {""label"": ""11C"", ""count"": 1}]","{""exact_value"": 4, ""threshold_high"": 1}","{""YES"": 2, ""BUY"": 2, ""SELL"": 1}","[{""handle"": ""poligami"", ""count"": 2}, {""handle"": ""Kaiji-"", ""count"": 2}, {""handle"": ""0x173516ae13b47be650a6df996ec4ff2f24950319"", ""count"": 1}]"
68.03,Taipei,April 18,highest,C,3,5,2,3,52.58,0.0,"[{""label"": ""29C or higher"", ""count"": 3}, {""label"": ""20C"", ""count"": 1}, {""label"": ""26C"", ""count"": 1}]","{""threshold_high"": 3, ""exact_value"": 2}","{""YES"": 3, ""BUY"": 2}","[{""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 3}, {""handle"": ""Wistesty"", ""count"": 1}, {""handle"": ""hkooooo"", ""count"": 1}]"
67.98,San Francisco,April 8,highest,F,3,5,1,4,47.98,0.0,"[{""label"": ""70-71F"", ""count"": 2}, {""label"": ""72-73F"", ""count"": 2}, {""label"": ""66-67F"", ""count"": 1}]","{""exact_range"": 5}","{""NO"": 2, ""YES"": 2, ""SELL"": 1}","[{""handle"": ""Amano-Hina"", ""count"": 3}, {""handle"": ""Maskache2"", ""count"": 1}, {""handle"": ""Wistesty"", ""count"": 1}]"
67.98,Helsinki,April 21,highest,C,3,5,3,2,48.43,0.0,"[{""label"": ""14C"", ""count"": 2}, {""label"": ""16C"", ""count"": 2}, {""label"": ""15C"", ""count"": 1}]","{""exact_value"": 5}","{""BUY"": 2, ""SELL"": 1, ""NO"": 1, ""YES"": 1}","[{""handle"": ""huskyvs"", ""count"": 2}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 2}, {""handle"": ""punch-the-macaque"", ""count"": 1}]"
67.93,Buenos Aires,March 1,highest,C,3,5,0,5,43.34,0.0,"[{""label"": ""35C"", ""count"": 2}, {""label"": ""34C"", ""count"": 1}, {""label"": ""32C"", ""count"": 1}, {""label"": ""31C"", ""count"": 1}]","{""exact_value"": 5}","{""YES"": 4, ""NO"": 1}","[{""handle"": ""Alrescha-114"", ""count"": 3}, {""handle"": ""neophyt"", ""count"": 1}, {""handle"": ""daasw"", ""count"": 1}]"
67.88,Wuhan,April 2,highest,C,3,5,0,5,38.41,0.0,"[{""label"": ""21C"", ""count"": 3}, {""label"": ""22C"", ""count"": 1}, {""label"": ""19C"", ""count"": 1}]","{""exact_value"": 5}","{""YES"": 5}","[{""handle"": ""tianqizhishen"", ""count"": 3}, {""handle"": ""GbushiCshuo"", ""count"": 1}, {""handle"": ""Andyminvest"", ""count"": 1}]"
67.87,Seoul,March 16,highest,C,3,5,0,5,36.56,0.0,"[{""label"": ""7C"", ""count"": 3}, {""label"": ""8C"", ""count"": 2}]","{""exact_value"": 5}","{""YES"": 5}","[{""handle"": ""daasw"", ""count"": 2}, {""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 2}, {""handle"": ""FohnHairdryer"", ""count"": 1}]"
67.86,Dallas,March 11,highest,F,3,5,0,5,35.57,0.0,"[{""label"": ""70-71F"", ""count"": 3}, {""label"": ""72-73F"", ""count"": 2}]","{""exact_range"": 5}","{""YES"": 5}","[{""handle"": ""daasw"", ""count"": 2}, {""handle"": ""0xf64145c4c47B7Ce75CDe11C15A82136a14fB2B4A-1770645462820"", ""count"": 2}, {""handle"": ""0x4CE3f17Be91C3d0D6dbFed7Bd4D326957dec4291-1768045938794"", ""count"": 1}]"
67.86,New York City,October 11,highest,F,3,5,0,5,35.55,0.0,"[{""label"": ""63-64F"", ""count"": 2}, {""label"": ""65-66F"", ""count"": 1}, {""label"": ""62F or below"", ""count"": 1}, {""label"": ""73F or higher"", ""count"": 1}]","{""exact_range"": 3, ""threshold_low"": 1, ""threshold_high"": 1}","{""YES"": 4, ""NO"": 1}","[{""handle"": ""Railbird"", ""count"": 2}, {""handle"": ""neandertal"", ""count"": 2}, {""handle"": ""neophyt"", ""count"": 1}]"
67.85,Munich,March 8,highest,C,3,5,0,5,35.17,0.0,"[{""label"": ""15C"", ""count"": 2}, {""label"": ""12C"", ""count"": 1}, {""label"": ""16C"", ""count"": 1}, {""label"": ""17C"", ""count"": 1}]","{""exact_value"": 5}","{""YES"": 5}","[{""handle"": ""Alrescha-114"", ""count"": 3}, {""handle"": ""mjf02"", ""count"": 1}, {""handle"": ""sdgoppa"", ""count"": 1}]"
67.85,Singapore,March 28,highest,C,3,5,3,2,35.11,0.0,"[{""label"": ""32C"", ""count"": 2}, {""label"": ""36C or higher"", ""count"": 2}, {""label"": ""31C"", ""count"": 1}]","{""exact_value"": 3, ""threshold_high"": 2}","{""BUY"": 3, ""YES"": 1, ""NO"": 1}","[{""handle"": ""0x98e9cf8704286c45a124a6f35b4e7de847e32ea5"", ""count"": 2}, {""handle"": ""Kaiji-"", ""count"": 2}, {""handle"": ""heimaokuaipao"", ""count"": 1}]"
67.85,Singapore,April 13,highest,C,3,5,1,4,35.41,0.0,"[{""label"": ""35C or higher"", ""count"": 2}, {""label"": ""34C"", ""count"": 1}, {""label"": ""32C"", ""count"": 1}, {""label"": ""33C"", ""count"": 1}]","{""exact_value"": 3, ""threshold_high"": 2}","{""YES"": 3, ""SELL"": 1, ""NO"": 1}","[{""handle"": ""tianqizhishen"", ""count"": 2}, {""handle"": ""smallyua"", ""count"": 2}, {""handle"": ""0x5264b001677b47dd2E20fe20213749DbD7909a63-1770895753458"", ""count"": 1}]"
